108,16.421,166.74,34.526,84.211,36.701
108,459.31,210.29,37.607,91.723,36.658
108,-3.1579,240.53,28.8,70.245,36.092
108,552,145.78,24.296,59.259,35.718
108,273.46,115.66,31.573,77.006,35.632
108,415.17,159.09,37.607,91.723,35.345
108,120.27,178.32,22.448,54.752,35.089
108,541.75,159,20.5,50,34.736
108,605.77,128,31.573,77.006,34.513
108,137.75,195,20.5,50,34.016
108,505.75,275,20.5,50,33.781
108,558.63,165.2,22.448,54.752,32.704
108,435.5,38,41,100,32.62
108,305.75,191,20.5,50,32.212
108,579.5,246,41,100,31.791
108,488.74,151.77,37.607,91.723,31.509
108,456.45,138.34,26.476,64.575,31.287
108,175,189.69,31.573,77.006,31.194
108,239.11,193.19,24.296,59.259,30.761
108,465.75,31,20.5,50,30.61
108,517.75,227,20.5,50,29.845
108,9.6842,207.16,34.526,84.211,29.659
108,474.53,234.11,34.526,84.211,29.326
108,224.89,235.85,24.296,59.259,28.673
108,233.75,115,20.5,50,28.493
108,283.16,105.49,28.8,70.245,28.332
108,469.75,43,20.5,50,28.323
108,195.5,182,41,100,28.276
108,408.85,208.19,31.573,77.006,28.275
108,361.75,167,20.5,50,27.389
108,564.26,346.95,69.464,169.42,26.719
108,2.9474,173.47,34.526,84.211,26.682
108,533.04,117.33,24.296,59.259,26.547
108,538.08,251.37,31.573,77.006,26.047
108,609.26,207.16,34.526,84.211,25.858
108,8.8462,387.08,31.573,77.006,25.799
108,605.77,319.23,31.573,77.006,25.593
108,611.92,72.482,31.573,77.006,25.567
108,37.75,291,20.5,50,25.508
108,444.6,210.29,37.607,91.723,25.277
108,568.84,240.84,34.526,84.211,25.241
108,1.75,119,20.5,50,24.971
108,439.62,128,31.573,77.006,24.955
108,82.692,177.35,31.573,77.006,24.796
108,267.31,140.34,31.573,77.006,24.738
108,243.01,103.93,22.448,54.752,24.571
108,620,25.162,22.448,54.752,24.519
108,565.75,99,20.5,50,24.511
108,470,295.72,90.827,221.53,24.398
108,445.77,152.67,31.573,77.006,23.528
108,185.41,145.36,44.392,108.27,23.128
108,549.75,103,20.5,50,22.74
108,587.5,270,41,100,22.359
108,291.23,169.57,22.448,54.752,22.112
108,469.75,103,20.5,50,22.081
108,293.75,191,20.5,50,21.944
108,618.37,183.7,24.296,59.259,21.888
108,377.75,183,20.5,50,21.759
108,45.75,195,20.5,50,21.632
108,555.37,240.84,34.526,84.211,21.337
108,10.575,246.86,37.607,91.723,20.642
108,339.79,382.32,34.526,84.211,20.566
108,234.25,208.96,22.448,54.752,20.501
108,279.62,72.482,31.573,77.006,20.38
108,260.55,108.31,22.448,54.752,20.354
108,595.79,106.11,34.526,84.211,20.137
108,306.11,133.05,34.526,84.211,20.071
108,159.65,240.53,28.8,70.245,20.064
108,27.308,195.86,31.573,77.006,19.997
108,322.69,128,31.573,77.006,19.874
108,315.5,158,41,100,19.704
108,618.37,387.56,24.296,59.259,19.686
108,394.52,174.55,26.476,64.575,19.168
108,233.75,167,20.5,50,18.611
108,77.053,382.32,34.526,84.211,18.15
108,68.235,221.66,64.172,156.52,17.281
108,69.355,96.97,26.476,64.575,17.142
108,585.75,87,20.5,50,17.103
108,64.231,60.145,31.573,77.006,16.68
108,427.37,139.79,34.526,84.211,15.933
108,539.5,302,41,100,15.615
108,507.31,171.18,31.573,77.006,15.263
108,611.92,109.49,31.573,77.006,15.229
108,272.3,193.19,24.296,59.259,14.851
108,538.08,214.36,31.573,77.006,14.779
108,440.84,180.21,34.526,84.211,14.297
108,119.62,251.37,31.573,77.006,14.28
108,298.08,121.83,31.573,77.006,14.248
108,273.7,217.71,22.448,54.752,13.934
108,181.75,419,20.5,50,13.827
108,323.5,182,41,100,13.049
108,618.37,444.44,24.296,59.259,12.83
108,497.7,18.286,53.672,130.91,12.609
108,562.69,282.22,31.573,77.006,12.351
108,-3.4615,152.67,31.573,77.006,11.859
108,357.61,263.11,48.791,119,10.625
108,311.94,210.75,26.476,64.575,10.47
108,374.52,226.46,22.448,54.752,7.9059
108,101.15,152.67,31.573,77.006,7.8799
108,300.74,216.89,24.296,59.259,5.6334
108,392.05,278.97,22.448,54.752,5.5224
108,415.17,93.257,37.607,91.723,5.3572
108,353.23,112.48,26.476,64.575,5.1674
109,564.26,185.26,69.464,169.42,68.965
109,488.49,230.84,22.448,54.752,56.25
109,155.5,158,41,100,50.247
109,218.08,165.01,31.573,77.006,47.106
109,234.37,174.22,24.296,59.259,46.151
109,384.23,158.84,31.573,77.006,45.415
109,-4.5,166,41,100,44.939
109,39.615,177.35,31.573,77.006,44.506
109,193.46,165.01,31.573,77.006,43.451
109,253.33,174.22,24.296,59.259,43.308
109,485.75,263,20.5,50,43.271
109,602.53,294.74,34.526,84.211,42.942
109,615.62,112.68,22.448,54.752,42.822
109,291.92,128,31.573,77.006,41.497
109,503.45,202.97,37.607,91.723,41.221
109,243.85,178.96,24.296,59.259,39.695
109,615.62,86.427,22.448,54.752,38.634
109,136.45,179.72,26.476,64.575,38.466
109,537.02,185.26,69.464,169.42,37.867
109,83.5,150,41,100,37.803
109,277.54,173.01,28.8,70.245,36.556
109,262.81,178.96,24.296,59.259,35.765
109,126.13,190.06,26.476,64.575,35.102
109,614.39,49.231,28.8,70.245,34.49
109,563.5,150,41,100,33.611
109,273.46,121.83,31.573,77.006,33.244
109,542.52,150.52,24.296,59.259,32.168
109,481.75,243,20.5,50,31.126
109,299.37,160,34.526,84.211,31.052
109,615.62,-1.094,22.448,54.752,30.494
109,562.3,49.371,37.607,91.723,29.678
109,497.74,246.95,26.476,64.575,29.512
109,234.52,200.4,26.476,64.575,29.235
109,579.5,110,41,100,29.227
109,27.308,177.35,31.573,77.006,29.095
109,6.3014,305.23,22.448,54.752,28.161
109,537.75,23,20.5,50,27.811
109,120.27,182.7,22.448,54.752,27.673
109,285.77,158.84,31.573,77.006,26.917
109,267.56,155.26,24.296,59.259,26.768
109,319.7,202.67,24.296,59.259,26.576
109,476.54,158.84,31.573,77.006,25.967
109,277.54,94.242,28.8,70.245,25.637
109,581.15,23.133,31.573,77.006,25.621
109,617.75,147,20.5,50,25.514
109,467.79,32,34.526,84.211,25.496
109,521.68,200.42,34.526,84.211,25.088
109,621.75,127,20.5,50,24.737
109,481.75,219,20.5,50,24.68
109,187.72,195.52,28.8,70.245,24.485
109,3.5,142,41,100,23.968
109,-4.5,238,41,100,23.418
109,562.11,112.84,34.526,84.211,23.325
109,39.615,356.24,31.573,77.006,23.324
109,205.05,173.47,34.526,84.211,21.936
109,601.75,19,20.5,50,21.933
109,150.38,109.49,31.573,77.006,21.79
109,358.38,154.03,44.392,108.27,21.645
109,547.26,136.3,24.296,59.259,21.613
109,51.923,177.35,31.573,77.006,21.57
109,141.75,135,20.5,50,21.402
109,165.06,137.14,37.607,91.723,21.217
109,618.37,235.85,24.296,59.259,21.044
109,321.75,167,20.5,50,20.931
109,151.48,195.92,53.672,130.91,20.683
109,505.75,167,20.5,50,20.297
109,401.75,199,20.5,50,19.831
109,333.93,136.3,24.296,59.259,19.492
109,227.5,46,41,100,19.326
109,509.75,51,20.5,50,18.387
109,600.97,50.424,26.476,64.575,17.667
109,85.75,355,20.5,50,17.64
109,413.77,154.12,53.672,130.91,17.402
109,585.75,-1,20.5,50,17.369
109,120.27,77.675,22.448,54.752,16.812
109,515.5,142,41,100,16.699
109,593.7,77.675,22.448,54.752,16.406
109,445.77,251.37,31.573,77.006,15.818
109,621.75,267,20.5,50,15.438
109,113.75,203,20.5,50,15.235
109,10.575,181.03,37.607,91.723,14.84
109,279.62,60.145,31.573,77.006,14.772
109,209.75,311,20.5,50,14.761
109,470.38,134.17,31.573,77.006,12.241
109,606.44,415.09,37.607,91.723,12.128
109,43.5,294,41,100,11.886
109,347.5,142,41,100,11.203
109,611.92,171.18,31.573,77.006,9.8438
109,523.5,78,41,100,9.6496
109,434.03,177.78,48.791,119,7.7941
109,614.39,21.099,28.8,70.245,7.6798
109,30.519,306.96,24.296,59.259,6.943
109,487.42,55.596,26.476,64.575,5.669
109,573.75,451,20.5,50,3.9811
110,95,171.18,31.573,77.006,48.761
110,285.77,134.17,31.573,77.006,48.522
110,195.5,134,41,100,47.641
110,209.2,166.4,37.607,91.723,47.108
110,259.5,126,41,100,44.941
110,497.26,160.82,22.448,54.752,43.671
110,223.91,144.46,37.607,91.723,43.256
110,279.62,152.67,31.573,77.006,42.825
110,248.59,164.74,24.296,59.259,41.887
110,611.29,34.909,26.476,64.575,41.56
110,305.75,163,20.5,50,40.757
110,544.23,128,31.573,77.006,40.417
110,559.09,201.14,74.737,182.28,37.778
110,109.12,167.38,28.8,70.245,37.664
110,259.5,86,41,100,37.656
110,131.29,179.72,26.476,64.575,36.99
110,411.5,102,41,100,36.102
110,523.56,65.185,24.296,59.259,35.732
110,400.82,173.95,22.448,54.752,34.975
110,41.75,183,20.5,50,34.909
110,153.57,122.31,58.454,142.57,34.712
110,501.15,29.301,31.573,77.006,34.276
110,506.03,152.07,22.448,54.752,34.073
110,457.81,152.07,22.448,54.752,33.216
110,70.385,165.01,31.573,77.006,33.163
110,335.07,160.82,22.448,54.752,32.741
110,384.23,146.51,31.573,77.006,31.282
110,3.2184,159.09,37.607,91.723,31.281
110,536.71,152.07,22.448,54.752,31.198
110,618.37,240.59,24.296,59.259,29.963
110,479.73,222.09,22.448,54.752,29.862
110,614.39,60.484,28.8,70.245,29.86
110,255.09,173.01,28.8,70.245,29.821
110,597.75,139,20.5,50,29.695
110,157.75,79,20.5,50,29.329
110,516.47,279.7,96.791,236.08,29.185
110,267.5,62,41,100,28.375
110,477.1,128,26.476,64.575,28.329
110,609.26,112.84,34.526,84.211,26.914
110,82.692,158.84,31.573,77.006,26.699
110,589.05,38.737,34.526,84.211,26.695
110,422.53,202.97,37.607,91.723,26.015
110,414.93,16.593,48.791,119,25.818
110,449.75,163,20.5,50,25.606
110,363.68,144.46,37.607,91.723,25.311
110,65.75,299,20.5,50,25.305
110,101.15,140.34,31.573,77.006,24.721
110,497.75,231,20.5,50,24.664
110,598.08,12.034,22.448,54.752,24.644
110,347.5,134,41,100,24.629
110,577.75,87,20.5,50,23.879
110,577.75,55,20.5,50,23.844
110,510.41,165.2,22.448,54.752,23.735
110,413.97,226.46,22.448,54.752,23.65
110,484.11,55.795,22.448,54.752,23.191
110,437.24,268.8,37.607,91.723,22.642
110,316.54,128,31.573,77.006,22.564
110,329.19,17.778,24.296,59.259,22.493
110,76.438,449.64,22.448,54.752,22.345
110,187.5,166,41,100,22.312
110,488.49,156.44,22.448,54.752,22.209
110,259.5,38,41,100,22.122
110,573.75,147,20.5,50,21.999
110,483.5,318,41,100,21.85
110,444.66,95.179,22.448,54.752,21.719
110,213.87,81.455,26.476,64.575,21.547
110,489.75,43,20.5,50,21.444
110,449.04,226.46,22.448,54.752,21.353
110,477.75,71,20.5,50,21.143
110,97.75,59,20.5,50,21.033
110,115.5,118,41,100,20.822
110,513.46,29.301,31.573,77.006,20.766
110,138.08,134.17,31.573,77.006,20.708
110,321.75,179,20.5,50,20.689
110,514.07,117.33,24.296,59.259,20.607
110,466.58,68.923,22.448,54.752,20.285
110,238.25,184.26,28.8,70.245,20.241
110,457.75,87,20.5,50,19.14
110,325.75,63,20.5,50,19.046
110,582.75,296.59,64.172,156.52,18.581
110,142.13,171.79,69.464,169.42,17.376
110,589.32,130.19,22.448,54.752,17.013
110,606.44,415.09,37.607,91.723,16.722
110,272.42,180.21,34.526,84.211,16.71
110,532.33,95.179,22.448,54.752,16.292
110,373.75,115,20.5,50,16.094
110,125.75,215,20.5,50,16.003
110,577.75,19,20.5,50,15.9
110,28.219,335.86,22.448,54.752,15.449
110,589.75,7,20.5,50,14.72
110,236.54,66.313,31.573,77.006,14.218
110,620,12.034,22.448,54.752,14.114
110,393.1,49.371,37.607,91.723,13.469
110,368.71,200.4,26.476,64.575,13.269
110,400.82,138.94,22.448,54.752,13.187
110,195.5,30,41,100,12.477
110,467.79,247.58,34.526,84.211,11.896
110,453.75,71,20.5,50,11.818
110,538.08,109.49,31.573,77.006,11.551
110,401.75,227,20.5,50,11.112
110,333.05,240.84,34.526,84.211,9.1835
110,373.47,274.53,34.526,84.211,7.5309
110,90.526,254.32,34.526,84.211,2.9655
111,164.63,180.21,34.526,84.211,58.352
111,440.27,178.32,22.448,54.752,57.84
111,131.5,150,41,100,57.718
111,242.69,158.84,31.573,77.006,52.641
111,23.158,180.21,34.526,84.211,51.147
111,495,158.84,31.573,77.006,50.733
111,595.5,118,41,100,50.204
111,538.08,140.34,31.573,77.006,48.677
111,582.75,334.05,64.172,156.52,46.775
111,43.5,174,41,100,46.5
111,558.63,165.2,22.448,54.752,45.694
111,564.26,279.58,69.464,169.42,45.441
111,171.5,142,41,100,45.386
111,589.93,169.48,24.296,59.259,45.122
111,211.35,154.03,44.392,108.27,44.071
111,532.55,271.61,64.172,156.52,43.426
111,157.89,160,34.526,84.211,42.774
111,91.5,166,41,100,42.298
111,341.15,158.84,31.573,77.006,42.206
111,151.16,186.95,34.526,84.211,41.908
111,115.5,174,41,100,41.853
111,29.73,136.68,44.392,108.27,40.564
111,451.92,146.51,31.573,77.006,40.291
111,529.75,183,20.5,50,40.29
111,260.32,164.2,26.476,64.575,40.048
111,403.5,126,41,100,39.435
111,537.78,178.96,24.296,59.259,38.757
111,381.33,188.44,24.296,59.259,38.53
111,481.26,254.32,34.526,84.211,38.396
111,501.15,134.17,31.573,77.006,37.974
111,175,202.02,31.573,77.006,37.112
111,331.5,62,41,100,37.077
111,481.26,126.32,34.526,84.211,36.617
111,562.11,58.947,34.526,84.211,36.602
111,360,160,34.526,84.211,36.454
111,577.01,239.54,37.607,91.723,36.162
111,405.04,84.148,24.296,59.259,35.795
111,-3.4615,183.52,31.573,77.006,35.765
111,569.75,179,20.5,50,35.585
111,291.5,126,41,100,35.216
111,393.68,173.47,34.526,84.211,35.095
111,617.75,87,20.5,50,34.896
111,232,133.05,34.526,84.211,34.811
111,67.5,158,41,100,33.724
111,451.92,263.71,31.573,77.006,32.807
111,580.55,169.57,22.448,54.752,32.468
111,471.94,283.15,26.476,64.575,32.432
111,519.62,263.71,31.573,77.006,31.79
111,164.11,68.923,22.448,54.752,31.363
111,530,332.8,74.737,182.28,31.332
111,591.89,240.81,44.392,108.27,30.9
111,386.07,254.81,24.296,59.259,30.802
111,203.5,102,41,100,30.442
111,549.86,178.32,22.448,54.752,30.299
111,236.54,177.35,31.573,77.006,30.149
111,616.45,164.2,26.476,64.575,30.14
111,245.75,71,20.5,50,29.965
111,356.99,112.68,22.448,54.752,29.279
111,385.75,137.14,37.607,91.723,29.185
111,471,316,82,200,29.127
111,308.77,265.85,22.448,54.752,29.114
111,159.73,82.051,22.448,54.752,29.073
111,272.3,164.74,24.296,59.259,28.78
111,409.59,64.547,22.448,54.752,28.458
111,260.32,190.06,26.476,64.575,27.332
111,365.77,251.37,31.573,77.006,27.01
111,467.79,146.53,34.526,84.211,26.954
111,437.24,85.943,37.607,91.723,26.36
111,365.77,128,31.573,77.006,25.929
111,90.526,362.11,34.526,84.211,25.877
111,149.04,79.407,24.296,59.259,25.834
111,427.57,232.14,44.392,108.27,25.775
111,319.58,25.263,34.526,84.211,25.298
111,131.29,81.455,26.476,64.575,25.009
111,59.5,110,41,100,24.825
111,47.027,128,44.392,108.27,24.623
111,304.23,177.35,31.573,77.006,24.443
111,485.75,71,20.5,50,24.352
111,370.14,55.795,22.448,54.752,24.286
111,99.5,126,41,100,23.982
111,218.53,72.421,34.526,84.211,23.742
111,384.23,97.157,31.573,77.006,23.606
111,556.74,131.56,24.296,59.259,22.594
111,437.75,163,20.5,50,22.364
111,235.5,206,41,100,21.461
111,315.5,182,41,100,21.165
111,571.78,147.69,22.448,54.752,21.157
111,371.92,90.988,31.573,77.006,21.046
111,518.39,148.69,26.476,64.575,20.869
111,349.75,267,20.5,50,20.459
111,485.26,173.01,28.8,70.245,20.263
111,194.48,144.46,37.607,91.723,19.966
111,474.53,227.37,34.526,84.211,19.691
111,501.64,261.47,22.448,54.752,19.138
111,304.23,220.53,31.573,77.006,18.812
111,251.78,95.179,22.448,54.752,18.615
111,261.75,55,20.5,50,18.2
111,378.9,287.73,22.448,54.752,17.888
111,-4.8649,119.32,44.392,108.27,17.3
111,451.92,399.42,31.573,77.006,16.827
111,502.9,283.15,26.476,64.575,16.691
111,523.5,78,41,100,16.69
111,465.75,247,20.5,50,16.689
111,265.75,23,20.5,50,16.505
111,428.74,74.667,24.296,59.259,16.449
111,521.75,187,20.5,50,16.397
111,68.235,246.63,64.172,156.52,16.379
111,83.5,198,41,100,15.857
111,582.32,119.58,34.526,84.211,15.461
111,400.42,193.68,34.526,84.211,13.237
111,317.1,153.86,26.476,64.575,13.194
111,582.32,72.421,34.526,84.211,12.946
111,285.75,219,20.5,50,12.699
111,409.59,248.34,22.448,54.752,12.022
111,506.03,77.675,22.448,54.752,10.857
111,621.75,99,20.5,50,10.66
111,392.05,274.6,22.448,54.752,9.9911
111,2.9474,58.947,34.526,84.211,8.3584
111,142.19,222.09,22.448,54.752,7.4588
111,70.385,208.19,31.573,77.006,6.8889
112,494.74,160,34.526,84.211,60.181
112,551,316,82,200,57.238
112,211.5,150,41,100,56.603
112,439.62,158.84,31.573,77.006,55.274
112,107.57,171.39,44.392,108.27,53.532
112,95,171.18,31.573,77.006,53.11
112,539.5,142,41,100,52.336
112,130.98,146.73,64.172,156.52,52.32
112,615.62,86.427,22.448,54.752,50.905
112,59.5,182,41,100,50.488
112,525.77,146.51,31.573,77.006,48.091
112,427.5,294,41,100,47.49
112,359.62,282.22,31.573,77.006,47.179
112,581.15,146.51,31.573,77.006,46.261
112,451.92,165.01,31.573,77.006,45.594
112,600.54,110.64,44.392,108.27,44.137
112,408.85,158.84,31.573,77.006,43.388
112,482.69,171.18,31.573,77.006,43.255
112,521.75,79,20.5,50,42.811
112,76.782,166.4,37.607,91.723,42.317
112,203.5,182,41,100,41.986
112,517.75,195,20.5,50,41.54
112,474.02,42.057,37.607,91.723,41.438
112,-4.5,158,41,100,41.188
112,443.5,286,41,100,40.66
112,287.87,112.33,53.672,130.91,40.589
112,92.281,201.14,28.8,70.245,39.927
112,569.75,179,20.5,50,39.336
112,347.5,158,41,100,38.726
112,38.378,171.39,44.392,108.27,38.076
112,443.5,414,41,100,38.063
112,375.68,154.03,44.392,108.27,37.842
112,331.5,150,41,100,37.539
112,411.5,318,41,100,36.919
112,101.15,152.67,31.573,77.006,36.711
112,510.41,64.547,22.448,54.752,36.557
112,-4.5,94,41,100,36.339
112,236.54,158.84,31.573,77.006,36.165
112,54.713,144.46,37.607,91.723,35.939
112,472.24,282.07,48.791,119,35.704
112,133.42,47.043,22.448,54.752,35.658
112,585.75,95,20.5,50,35.596
112,223.91,181.03,37.607,91.723,35.086
112,190.41,204.58,22.448,54.752,34.683
112,614.39,398.07,28.8,70.245,34.233
112,401.62,249.49,44.392,108.27,33.264
112,456.45,50.424,26.476,64.575,33.247
112,201.75,151,20.5,50,32.051
112,263.24,101.97,44.392,108.27,31.991
112,371.03,283.43,37.607,91.723,31.923
112,76.438,73.299,22.448,54.752,31.176
112,423.51,71.736,28.8,70.245,30.934
112,260.7,201.14,28.8,70.245,30.667
112,309.85,120.89,48.791,119,30.491
112,355.5,230,41,100,30.473
112,88.846,146.51,31.573,77.006,29.887
112,433.46,183.52,31.573,77.006,29.691
112,501.47,139.79,34.526,84.211,29.345
112,275.81,205.58,26.476,64.575,28.015
112,307.5,182,41,100,27.973
112,497.26,86.427,22.448,54.752,27.821
112,188.06,128,26.476,64.575,27.82
112,249.47,189.89,28.8,70.245,27.486
112,483.5,118,41,100,27.177
112,181.75,107,20.5,50,27.153
112,518.69,248.16,53.672,130.91,27.095
112,341.08,110.64,44.392,108.27,26.989
112,191.58,65.684,34.526,84.211,26.975
112,605.77,245.2,31.573,77.006,26.902
112,611.92,171.18,31.573,77.006,26.886
112,581.75,295,20.5,50,26.812
112,267.31,72.482,31.573,77.006,26.747
112,618.37,344.89,24.296,59.259,26.388
112,621.75,379,20.5,50,26.237
112,414.52,74.667,24.296,59.259,25.944
112,549.75,107,20.5,50,25.739
112,211.92,245.2,31.573,77.006,25.297
112,421.15,165.01,31.573,77.006,25.218
112,171.37,139.79,34.526,84.211,25.069
112,363.68,202.97,37.607,91.723,24.928
112,379.5,206,41,100,24.784
112,485.75,263,20.5,50,24.756
112,292.63,72.421,34.526,84.211,24.495
112,390.38,115.66,31.573,77.006,24.469
112,257.75,71,20.5,50,24.249
112,413.97,99.556,22.448,54.752,24.032
112,162.69,319.23,31.573,77.006,23.479
112,15,146.51,31.573,77.006,23.126
112,217.75,299,20.5,50,23.109
112,13.684,201.14,28.8,70.245,22.88
112,69.425,144.46,37.607,91.723,22.464
112,113.56,137.14,37.607,91.723,22.344
112,620,313.98,22.448,54.752,22.242
112,319.34,342.2,53.672,130.91,21.426
112,497.7,279.51,53.672,130.91,21.213
112,144.23,35.47,31.573,77.006,21.164
112,547.5,38,41,100,20.765
112,81.75,319,20.5,50,20.744
112,467.5,126,41,100,20.701
112,479.73,397.13,22.448,54.752,20.251
112,3.5,70,41,100,19.604
112,491.5,334,41,100,19.427
112,435.5,86,41,100,19.208
112,434.03,234.67,48.791,119,18.888
112,582.32,240.84,34.526,84.211,18.633
112,387.5,38,41,100,18.217
112,89.75,75,20.5,50,18.142
112,565.75,295,20.5,50,18.086
112,495,239.04,31.573,77.006,18.081
112,321.75,11,20.5,50,17.883
112,446.13,50.424,26.476,64.575,17.878
112,349.75,43,20.5,50,17.517
112,533.87,65.939,26.476,64.575,16.876
112,331.5,238,41,100,16.436
112,289.19,180.07,44.392,108.27,15.978
112,51.5,270,41,100,15.175
112,435.5,374,41,100,14.995
112,331.5,62,41,100,13.774
112,69.75,71,20.5,50,13.365
112,395.5,190,41,100,13.076
112,371.85,136.3,24.296,59.259,12.826
112,414.93,215.7,48.791,119,11.937
112,616.45,272.81,26.476,64.575,11.243
112,156.54,53.976,31.573,77.006,9.1485
112,355.5,54,41,100,8.9133
112,339.3,302.42,28.8,70.245,8.7358
112,199.62,90.988,31.573,77.006,7.8195
112,521.68,112.84,34.526,84.211,6.1632
112,2.6923,232.87,31.573,77.006,4.315
113,540.23,159.09,37.607,91.723,70.136
113,83.5,174,41,100,63.172
113,481.38,151.77,37.607,91.723,61.224
113,211.79,153.26,34.526,84.211,57.585
113,434.11,153.26,34.526,84.211,54.182
113,58.077,171.18,31.573,77.006,52.921
113,595.5,158,41,100,51.124
113,218.08,183.52,31.573,77.006,50.132
113,531.5,126,41,100,49.35
113,525.77,165.01,31.573,77.006,49.282
113,64.231,152.67,31.573,77.006,49.167
113,12.432,171.39,44.392,108.27,48.833
113,98.919,180.07,44.392,108.27,46.953
113,531.92,189.69,31.573,77.006,45.671
113,554.94,159.09,37.607,91.723,45.479
113,309.75,211,20.5,50,45.263
113,332.43,154.03,44.392,108.27,45.104
113,363.5,158,41,100,43.523
113,43.548,184.89,26.476,64.575,43.489
113,211.79,119.58,34.526,84.211,41.993
113,439.62,325.4,31.573,77.006,41.904
113,545.1,59.317,64.172,156.52,41.787
113,434.11,193.68,34.526,84.211,41.241
113,257.75,211,20.5,50,40.996
113,135,172,82,200,40.92
113,50.105,139.79,34.526,84.211,39.825
113,584.37,422.4,37.607,91.723,39.003
113,491.34,395.85,48.791,119,38.92
113,75.5,142,41,100,38.847
113,496.09,166.4,37.607,91.723,38.435
113,530,318.17,74.737,182.28,38.077
113,363.5,414,41,100,37.6
113,466.67,151.77,37.607,91.723,37.573
113,179.5,94,41,100,37.008
113,75.5,198,41,100,36.936
113,267.5,158,41,100,36.464
113,606.44,415.09,37.607,91.723,35.948
113,238.25,173.01,28.8,70.245,35.677
113,403.5,294,41,100,34.95
113,202.7,206.1,44.392,108.27,34.763
113,476.54,319.23,31.573,77.006,34.753
113,299.37,126.32,34.526,84.211,34.517
113,609.26,133.05,34.526,84.211,34.462
113,41.37,160.82,22.448,54.752,34.405
113,194.48,144.46,37.607,91.723,34.218
113,433.46,294.55,31.573,77.006,34.037
113,16.421,422.74,34.526,84.211,33.747
113,384.32,405.69,44.392,108.27,33.475
113,445.77,134.17,31.573,77.006,33.184
113,561.75,299,20.5,50,33.033
113,581.75,191,20.5,50,33.018
113,497.75,327,20.5,50,32.964
113,3.2184,115.2,37.607,91.723,32.763
113,395.5,246,41,100,32.456
113,613.63,316.44,24.296,59.259,32.297
113,321.75,207,20.5,50,32.291
113,483.5,38,41,100,32.284
113,392.79,154.12,53.672,130.91,32.224
113,225.48,77.675,22.448,54.752,31.004
113,194.48,181.03,37.607,91.723,30.692
113,440.27,103.93,22.448,54.752,30.222
113,357.61,92.444,48.791,119,29.764
113,151.16,119.58,34.526,84.211,29.726
113,372.98,291.16,28.8,70.245,29.695
113,203.5,302,41,100,29.431
113,90.149,130.37,48.791,119,29.088
113,585.75,207,20.5,50,28.846
113,507.5,270,41,100,28.645
113,69.425,173.71,37.607,91.723,28.163
113,131.5,142,41,100,27.78
113,51.923,195.86,31.573,77.006,27.681
113,371.5,54,41,100,27.674
113,285.77,436.43,31.573,77.006,27.651
113,602.53,79.158,34.526,84.211,27.534
113,305.75,187,20.5,50,27.423
113,390.38,84.819,31.573,77.006,26.884
113,157.89,11.789,34.526,84.211,26.817
113,109.25,149.33,48.791,119,26.797
113,437.75,83,20.5,50,26.239
113,224.23,300.72,31.573,77.006,26.187
113,451.92,97.157,31.573,77.006,26.088
113,409.59,103.93,22.448,54.752,25.929
113,341.08,405.69,44.392,108.27,25.627
113,621.75,391,20.5,50,25.281
113,285.89,146.53,34.526,84.211,25.138
113,438.22,126.81,24.296,59.259,25.093
113,338.67,269.04,24.296,59.259,24.79
113,173.75,67,20.5,50,24.488
113,385.75,268.8,37.607,91.723,24.287
113,605.77,343.9,31.573,77.006,24.283
113,549.86,296.48,22.448,54.752,24.024
113,508.21,38.737,34.526,84.211,23.951
113,447.58,173.47,34.526,84.211,23.681
113,219.03,40.081,26.476,64.575,23.453
113,431.51,344.62,22.448,54.752,23.317
113,269.75,439,20.5,50,23.082
113,587.5,134,41,100,22.762
113,476.54,189.69,31.573,77.006,22.64
113,172.58,143.52,26.476,64.575,22.316
113,353.46,41.639,31.573,77.006,22.151
113,415,436.43,31.573,77.006,22.096
113,508.21,153.26,34.526,84.211,22.082
113,473.75,67,20.5,50,22.024
113,453.42,458.39,22.448,54.752,21.85
113,64.545,332.8,74.737,182.28,21.754
113,587.31,380.92,31.573,77.006,21.744
113,329.84,91.429,53.672,130.91,21.74
113,39.615,436.43,31.573,77.006,21.728
113,469.75,131,20.5,50,21.1
113,-4.1379,415.09,37.607,91.723,20.685
113,476.15,449.19,24.296,59.259,20.533
113,83.789,32,34.526,84.211,20.432
113,133.75,23,20.5,50,19.958
113,520,73.481,48.791,119,19.438
113,291.92,84.819,31.573,77.006,19.405
113,454.32,146.53,34.526,84.211,18.711
113,567.4,265.85,22.448,54.752,18.663
113,597.75,307,20.5,50,18.614
113,1.9178,366.5,22.448,54.752,18.328
113,260.69,107.89,37.607,91.723,18.232
113,409.75,83,20.5,50,17.925
113,482.26,107.31,26.476,64.575,17.416
113,211.79,429.47,34.526,84.211,17.395
113,267.5,198,41,100,17.17
113,253.75,187,20.5,50,16.774
113,475.34,47.043,22.448,54.752,16.099
113,198.39,412.44,26.476,64.575,16.074
113,319.54,56.686,37.607,91.723,15.954
113,387.5,118,41,100,15.877
113,243.5,38,41,100,15.689
113,313.75,199,20.5,50,15.573
113,272.42,52.211,34.526,84.211,15.325
113,499.5,246,41,100,15.197
113,505.75,127,20.5,50,14.366
113,149.75,19,20.5,50,14.103
113,27.308,128,31.573,77.006,12.032
113,234.52,448.65,26.476,64.575,11.907
